locus	category	family	chrom	start	end	strand	source	gene_id	transcript_id	repFamily	repName	intModel	l1base_id
L1FLnI_1q31.1j	L1FLnI	L1FLnI	chr1	187217154	187225905	-	l1base	L1FLnI_1q31.1j_chr1_187217154_187225905	L1FLnI_1q31.1j_chr1_187217154_187225905				UID-7247
L1FLI_1q31.1a	L1FLI	L1FLI	chr1	187342752	187350797	-	l1base	L1FLI_1q31.1a_chr1_187342752_187350797	L1FLI_1q31.1a_chr1_187342752_187350797				UID-100
L1FLnI_1q31.1k	L1FLnI	L1FLnI	chr1	187555841	187564617	-	l1base	L1FLnI_1q31.1k_chr1_187555841_187564617	L1FLnI_1q31.1k_chr1_187555841_187564617				UID-6984
L1FLI_1q31.1b	L1FLI	L1FLI	chr1	187596668	187604713	+	l1base	L1FLI_1q31.1b_chr1_187596668_187604713	L1FLI_1q31.1b_chr1_187596668_187604713				UID-111
L1FLnI_1q31.1l	L1FLnI	L1FLnI	chr1	187803449	187811999	-	l1base	L1FLnI_1q31.1l_chr1_187803449_187811999	L1FLnI_1q31.1l_chr1_187803449_187811999				UID-6756
L1FLnI_1q31.1m	L1FLnI	L1FLnI	chr1	188067110	188075991	-	l1base	L1FLnI_1q31.1m_chr1_188067110_188075991	L1FLnI_1q31.1m_chr1_188067110_188075991				UID-7525
L1FLnI_1q31.1n	L1FLnI	L1FLnI	chr1	188697391	188706217	-	l1base	L1FLnI_1q31.1n_chr1_188697391_188706217	L1FLnI_1q31.1n_chr1_188697391_188706217				UID-7526
L1FLnI_1q31.1o	L1FLnI	L1FLnI	chr1	188751718	188761760	-	l1base	L1FLnI_1q31.1o_chr1_188751718_188761760	L1FLnI_1q31.1o_chr1_188751718_188761760				UID-7371
L1FLnI_1q31.1p	L1FLnI	L1FLnI	chr1	188751742	188761760	-	l1base	L1FLnI_1q31.1p_chr1_188751742_188761760	L1FLnI_1q31.1p_chr1_188751742_188761760				UID-7342
L1FLnI_1q31.1q	L1FLnI	L1FLnI	chr1	188765401	188775496	+	l1base	L1FLnI_1q31.1q_chr1_188765401_188775496	L1FLnI_1q31.1q_chr1_188765401_188775496				UID-6983
L1FLnI_1q31.1r	L1FLnI	L1FLnI	chr1	188766601	188775496	+	l1base	L1FLnI_1q31.1r_chr1_188766601_188775496	L1FLnI_1q31.1r_chr1_188766601_188775496				UID-6989
L1FLnI_1q31.1s	L1FLnI	L1FLnI	chr1	189231452	189240850	-	l1base	L1FLnI_1q31.1s_chr1_189231452_189240850	L1FLnI_1q31.1s_chr1_189231452_189240850				UID-6997
L1FLnI_1q31.1t	L1FLnI	L1FLnI	chr1	189324786	189334928	-	l1base	L1FLnI_1q31.1t_chr1_189324786_189334928	L1FLnI_1q31.1t_chr1_189324786_189334928				UID-6823
L1FLnI_1q31.1u	L1FLnI	L1FLnI	chr1	189410140	189420159	-	l1base	L1FLnI_1q31.1u_chr1_189410140_189420159	L1FLnI_1q31.1u_chr1_189410140_189420159				UID-7395
L1FLnI_1q31.1v	L1FLnI	L1FLnI	chr1	189468238	189478268	-	l1base	L1FLnI_1q31.1v_chr1_189468238_189478268	L1FLnI_1q31.1v_chr1_189468238_189478268				UID-6696
L1FLnI_1q31.1w	L1FLnI	L1FLnI	chr1	189509172	189519557	+	l1base	L1FLnI_1q31.1w_chr1_189509172_189519557	L1FLnI_1q31.1w_chr1_189509172_189519557				UID-6973
L1FLnI_1q31.1x	L1FLnI	L1FLnI	chr1	189704713	189714994	+	l1base	L1FLnI_1q31.1x_chr1_189704713_189714994	L1FLnI_1q31.1x_chr1_189704713_189714994				UID-7265
L1FLnI_1q31.1y	L1FLnI	L1FLnI	chr1	189751303	189761451	+	l1base	L1FLnI_1q31.1y_chr1_189751303_189761451	L1FLnI_1q31.1y_chr1_189751303_189761451				UID-6697
L1FLnI_1q31.1z	L1FLnI	L1FLnI	chr1	190252294	190261847	-	l1base	L1FLnI_1q31.1z_chr1_190252294_190261847	L1FLnI_1q31.1z_chr1_190252294_190261847				UID-7446
L1FLnI_1q31.1aa	L1FLnI	L1FLnI	chr1	190252301	190261847	-	l1base	L1FLnI_1q31.1aa_chr1_190252301_190261847	L1FLnI_1q31.1aa_chr1_190252301_190261847				UID-7477
L1FLnI_1q31.1ba	L1FLnI	L1FLnI	chr1	190628108	190639313	-	l1base	L1FLnI_1q31.1ba_chr1_190628108_190639313	L1FLnI_1q31.1ba_chr1_190628108_190639313				UID-7255
L1FLnI_1q31.1ca	L1FLnI	L1FLnI	chr1	190630458	190639313	-	l1base	L1FLnI_1q31.1ca_chr1_190630458_190639313	L1FLnI_1q31.1ca_chr1_190630458_190639313				UID-7264
L1FLnI_1q31.2a	L1FLnI	L1FLnI	chr1	190805465	190814589	+	l1base	L1FLnI_1q31.2a_chr1_190805465_190814589	L1FLnI_1q31.2a_chr1_190805465_190814589				UID-7186
L1FLnI_1q31.2b	L1FLnI	L1FLnI	chr1	191056793	191065821	-	l1base	L1FLnI_1q31.2b_chr1_191056793_191065821	L1FLnI_1q31.2b_chr1_191056793_191065821				UID-7096
L1FLnI_1q31.2c	L1FLnI	L1FLnI	chr1	191123456	191132733	+	l1base	L1FLnI_1q31.2c_chr1_191123456_191132733	L1FLnI_1q31.2c_chr1_191123456_191132733				UID-7283
L1FLnI_1q31.2d	L1FLnI	L1FLnI	chr1	191123471	191132733	+	l1base	L1FLnI_1q31.2d_chr1_191123471_191132733	L1FLnI_1q31.2d_chr1_191123471_191132733				UID-7293
L1FLnI_1q31.2e	L1FLnI	L1FLnI	chr1	191249233	191259002	-	l1base	L1FLnI_1q31.2e_chr1_191249233_191259002	L1FLnI_1q31.2e_chr1_191249233_191259002				UID-7481
L1FLnI_1q31.2f	L1FLnI	L1FLnI	chr1	191372967	191382440	-	l1base	L1FLnI_1q31.2f_chr1_191372967_191382440	L1FLnI_1q31.2f_chr1_191372967_191382440				UID-7397
L1FLnI_1q31.2g	L1FLnI	L1FLnI	chr1	191442312	191452389	-	l1base	L1FLnI_1q31.2g_chr1_191442312_191452389	L1FLnI_1q31.2g_chr1_191442312_191452389				UID-7010
L1FLnI_1q31.2h	L1FLnI	L1FLnI	chr1	191579873	191589146	-	l1base	L1FLnI_1q31.2h_chr1_191579873_191589146	L1FLnI_1q31.2h_chr1_191579873_191589146				UID-7192
L1FLnI_1q31.2i	L1FLnI	L1FLnI	chr1	191856399	191865570	+	l1base	L1FLnI_1q31.2i_chr1_191856399_191865570	L1FLnI_1q31.2i_chr1_191856399_191865570				UID-7214
L1FLnI_1q31.2j	L1FLnI	L1FLnI	chr1	192497086	192507112	+	l1base	L1FLnI_1q31.2j_chr1_192497086_192507112	L1FLnI_1q31.2j_chr1_192497086_192507112				UID-7320
L1FLnI_1q31.2k	L1FLnI	L1FLnI	chr1	192662467	192672594	-	l1base	L1FLnI_1q31.2k_chr1_192662467_192672594	L1FLnI_1q31.2k_chr1_192662467_192672594				UID-7416
L1FLnI_1q31.2l	L1FLnI	L1FLnI	chr1	192682456	192692343	-	l1base	L1FLnI_1q31.2l_chr1_192682456_192692343	L1FLnI_1q31.2l_chr1_192682456_192692343				UID-7032
L1FLnI_1q31.2m	L1FLnI	L1FLnI	chr1	193270339	193279848	-	l1base	L1FLnI_1q31.2m_chr1_193270339_193279848	L1FLnI_1q31.2m_chr1_193270339_193279848				UID-6996
L1FLnI_1q31.2n	L1FLnI	L1FLnI	chr1	193638916	193648936	-	l1base	L1FLnI_1q31.2n_chr1_193638916_193648936	L1FLnI_1q31.2n_chr1_193638916_193648936				UID-7095
L1FLnI_1q31.2o	L1FLnI	L1FLnI	chr1	193717339	193727392	-	l1base	L1FLnI_1q31.2o_chr1_193717339_193727392	L1FLnI_1q31.2o_chr1_193717339_193727392				UID-6694
L1FLnI_1q31.2p	L1FLnI	L1FLnI	chr1	193717368	193727392	-	l1base	L1FLnI_1q31.2p_chr1_193717368_193727392	L1FLnI_1q31.2p_chr1_193717368_193727392				UID-6677
L1FLnI_1q31.3a	L1FLnI	L1FLnI	chr1	193868471	193877511	+	l1base	L1FLnI_1q31.3a_chr1_193868471_193877511	L1FLnI_1q31.3a_chr1_193868471_193877511				UID-7009
L1FLnI_1q31.3b	L1FLnI	L1FLnI	chr1	194656268	194665545	+	l1base	L1FLnI_1q31.3b_chr1_194656268_194665545	L1FLnI_1q31.3b_chr1_194656268_194665545				UID-7100
L1FLnI_1q31.3c	L1FLnI	L1FLnI	chr1	195319531	195328439	-	l1base	L1FLnI_1q31.3c_chr1_195319531_195328439	L1FLnI_1q31.3c_chr1_195319531_195328439				UID-7224
L1FLnI_1q31.3d	L1FLnI	L1FLnI	chr1	195441242	195450901	+	l1base	L1FLnI_1q31.3d_chr1_195441242_195450901	L1FLnI_1q31.3d_chr1_195441242_195450901				UID-6933
L1FLnI_1q31.3e	L1FLnI	L1FLnI	chr1	195581279	195591749	+	l1base	L1FLnI_1q31.3e_chr1_195581279_195591749	L1FLnI_1q31.3e_chr1_195581279_195591749				UID-7237
L1ORF2_1q31.3	L1ORF2	L1ORF2	chr1	195923978	195932027	-	l1base	L1ORF2_1q31.3_chr1_195923978_195932027	L1ORF2_1q31.3_chr1_195923978_195932027				UID-91
L1FLnI_1q31.3f	L1FLnI	L1FLnI	chr1	196218872	196228902	-	l1base	L1FLnI_1q31.3f_chr1_196218872_196228902	L1FLnI_1q31.3f_chr1_196218872_196228902				UID-6684
L1FLnI_1q31.3g	L1FLnI	L1FLnI	chr1	196548893	196557790	+	l1base	L1FLnI_1q31.3g_chr1_196548893_196557790	L1FLnI_1q31.3g_chr1_196548893_196557790				UID-7260
L1FLnI_1q31.3h	L1FLnI	L1FLnI	chr1	196728838	196737575	-	l1base	L1FLnI_1q31.3h_chr1_196728838_196737575	L1FLnI_1q31.3h_chr1_196728838_196737575				UID-7548
L1FLnI_1q31.3i	L1FLnI	L1FLnI	chr1	196780305	196790455	-	l1base	L1FLnI_1q31.3i_chr1_196780305_196790455	L1FLnI_1q31.3i_chr1_196780305_196790455				UID-6773
L1FLnI_1q31.3j	L1FLnI	L1FLnI	chr1	196935464	196945599	-	l1base	L1FLnI_1q31.3j_chr1_196935464_196945599	L1FLnI_1q31.3j_chr1_196935464_196945599				UID-7463
L1FLnI_1q31.3k	L1FLnI	L1FLnI	chr1	196985865	196996157	-	l1base	L1FLnI_1q31.3k_chr1_196985865_196996157	L1FLnI_1q31.3k_chr1_196985865_196996157				UID-7467
L1FLnI_1q31.3l	L1FLnI	L1FLnI	chr1	197239724	197248563	-	l1base	L1FLnI_1q31.3l_chr1_197239724_197248563	L1FLnI_1q31.3l_chr1_197239724_197248563				UID-7162
L1FLnI_1q31.3m	L1FLnI	L1FLnI	chr1	197484099	197494174	+	l1base	L1FLnI_1q31.3m_chr1_197484099_197494174	L1FLnI_1q31.3m_chr1_197484099_197494174				UID-7180
L1FLnI_1q31.3n	L1FLnI	L1FLnI	chr1	197621082	197630187	+	l1base	L1FLnI_1q31.3n_chr1_197621082_197630187	L1FLnI_1q31.3n_chr1_197621082_197630187				UID-6779
L1FLnI_1q31.3o	L1FLnI	L1FLnI	chr1	197704216	197714246	+	l1base	L1FLnI_1q31.3o_chr1_197704216_197714246	L1FLnI_1q31.3o_chr1_197704216_197714246				UID-6690
L1FLnI_1q31.3p	L1FLnI	L1FLnI	chr1	197826257	197835783	+	l1base	L1FLnI_1q31.3p_chr1_197826257_197835783	L1FLnI_1q31.3p_chr1_197826257_197835783				UID-6905
L1FLnI_1q31.3q	L1FLnI	L1FLnI	chr1	197879105	197888483	-	l1base	L1FLnI_1q31.3q_chr1_197879105_197888483	L1FLnI_1q31.3q_chr1_197879105_197888483				UID-7382
L1FLnI_1q31.3r	L1FLnI	L1FLnI	chr1	198308948	198318962	-	l1base	L1FLnI_1q31.3r_chr1_198308948_198318962	L1FLnI_1q31.3r_chr1_198308948_198318962				UID-6754
L1FLnI_1q32.1a	L1FLnI	L1FLnI	chr1	199042196	199052421	+	l1base	L1FLnI_1q32.1a_chr1_199042196_199052421	L1FLnI_1q32.1a_chr1_199042196_199052421				UID-7286
L1FLnI_1q32.1b	L1FLnI	L1FLnI	chr1	199441693	199452034	-	l1base	L1FLnI_1q32.1b_chr1_199441693_199452034	L1FLnI_1q32.1b_chr1_199441693_199452034				UID-7389
L1FLnI_1q32.1c	L1FLnI	L1FLnI	chr1	199535355	199544669	+	l1base	L1FLnI_1q32.1c_chr1_199535355_199544669	L1FLnI_1q32.1c_chr1_199535355_199544669				UID-7287
L1FLnI_1q32.1d	L1FLnI	L1FLnI	chr1	199595636	199605299	+	l1base	L1FLnI_1q32.1d_chr1_199595636_199605299	L1FLnI_1q32.1d_chr1_199595636_199605299				UID-7380
L1FLnI_1q32.1e	L1FLnI	L1FLnI	chr1	199596075	199605299	+	l1base	L1FLnI_1q32.1e_chr1_199596075_199605299	L1FLnI_1q32.1e_chr1_199596075_199605299				UID-7383
L1FLnI_1q32.1f	L1FLnI	L1FLnI	chr1	199629052	199639504	+	l1base	L1FLnI_1q32.1f_chr1_199629052_199639504	L1FLnI_1q32.1f_chr1_199629052_199639504				UID-7121
L1FLnI_1q32.1g	L1FLnI	L1FLnI	chr1	199643864	199653972	+	l1base	L1FLnI_1q32.1g_chr1_199643864_199653972	L1FLnI_1q32.1g_chr1_199643864_199653972				UID-7042
L1FLnI_1q32.1h	L1FLnI	L1FLnI	chr1	199880452	199890584	-	l1base	L1FLnI_1q32.1h_chr1_199880452_199890584	L1FLnI_1q32.1h_chr1_199880452_199890584				UID-6861
L1FLnI_1q32.1i	L1FLnI	L1FLnI	chr1	200181869	200192019	+	l1base	L1FLnI_1q32.1i_chr1_200181869_200192019	L1FLnI_1q32.1i_chr1_200181869_200192019				UID-6832
L1FLnI_1q32.1j	L1FLnI	L1FLnI	chr1	200181869	200192009	+	l1base	L1FLnI_1q32.1j_chr1_200181869_200192009	L1FLnI_1q32.1j_chr1_200181869_200192009				UID-6916
L1FLnI_1q32.1k	L1FLnI	L1FLnI	chr1	201233607	201243762	-	l1base	L1FLnI_1q32.1k_chr1_201233607_201243762	L1FLnI_1q32.1k_chr1_201233607_201243762				UID-6725
L1FLnI_1q32.1l	L1FLnI	L1FLnI	chr1	205400199	205410359	-	l1base	L1FLnI_1q32.1l_chr1_205400199_205410359	L1FLnI_1q32.1l_chr1_205400199_205410359				UID-6784
L1FLnI_1q32.1m	L1FLnI	L1FLnI	chr1	206327308	206336746	-	l1base	L1FLnI_1q32.1m_chr1_206327308_206336746	L1FLnI_1q32.1m_chr1_206327308_206336746				UID-7337
L1FLnI_1q32.1n	L1FLnI	L1FLnI	chr1	206845315	206854891	+	l1base	L1FLnI_1q32.1n_chr1_206845315_206854891	L1FLnI_1q32.1n_chr1_206845315_206854891				UID-7254
L1FLnI_1q32.2a	L1FLnI	L1FLnI	chr1	207192505	207202569	+	l1base	L1FLnI_1q32.2a_chr1_207192505_207202569	L1FLnI_1q32.2a_chr1_207192505_207202569				UID-7439
L1FLnI_1q32.2b	L1FLnI	L1FLnI	chr1	207192505	207202562	+	l1base	L1FLnI_1q32.2b_chr1_207192505_207202562	L1FLnI_1q32.2b_chr1_207192505_207202562				UID-7476
L1FLnI_1q32.2c	L1FLnI	L1FLnI	chr1	207203236	207213407	+	l1base	L1FLnI_1q32.2c_chr1_207203236_207213407	L1FLnI_1q32.2c_chr1_207203236_207213407				UID-6869
L1FLnI_1q32.2d	L1FLnI	L1FLnI	chr1	207272091	207281278	-	l1base	L1FLnI_1q32.2d_chr1_207272091_207281278	L1FLnI_1q32.2d_chr1_207272091_207281278				UID-7252
L1FLnI_1q32.2e	L1FLnI	L1FLnI	chr1	207585822	207595112	+	l1base	L1FLnI_1q32.2e_chr1_207585822_207595112	L1FLnI_1q32.2e_chr1_207585822_207595112				UID-7130
L1FLnI_1q32.2f	L1FLnI	L1FLnI	chr1	207726968	207736995	+	l1base	L1FLnI_1q32.2f_chr1_207726968_207736995	L1FLnI_1q32.2f_chr1_207726968_207736995				UID-7333
L1FLnI_1q32.2g	L1FLnI	L1FLnI	chr1	207769905	207779989	-	l1base	L1FLnI_1q32.2g_chr1_207769905_207779989	L1FLnI_1q32.2g_chr1_207769905_207779989				UID-7440
L1FLnI_1q32.2h	L1FLnI	L1FLnI	chr1	208439198	208448428	-	l1base	L1FLnI_1q32.2h_chr1_208439198_208448428	L1FLnI_1q32.2h_chr1_208439198_208448428				UID-7539
L1FLnI_1q32.2i	L1FLnI	L1FLnI	chr1	208491584	208501295	-	l1base	L1FLnI_1q32.2i_chr1_208491584_208501295	L1FLnI_1q32.2i_chr1_208491584_208501295				UID-7292
L1FLnI_1q32.2j	L1FLnI	L1FLnI	chr1	208612678	208621842	+	l1base	L1FLnI_1q32.2j_chr1_208612678_208621842	L1FLnI_1q32.2j_chr1_208612678_208621842				UID-7246
L1FLnI_1q32.2k	L1FLnI	L1FLnI	chr1	208699196	208709529	+	l1base	L1FLnI_1q32.2k_chr1_208699196_208709529	L1FLnI_1q32.2k_chr1_208699196_208709529				UID-6807
L1FLnI_1q32.2l	L1FLnI	L1FLnI	chr1	208987959	208998079	+	l1base	L1FLnI_1q32.2l_chr1_208987959_208998079	L1FLnI_1q32.2l_chr1_208987959_208998079				UID-7047
L1FLnI_1q32.2m	L1FLnI	L1FLnI	chr1	209173272	209182619	+	l1base	L1FLnI_1q32.2m_chr1_209173272_209182619	L1FLnI_1q32.2m_chr1_209173272_209182619				UID-6938
L1FLI_1q32.2	L1FLI	L1FLI	chr1	209912778	209920825	-	l1base	L1FLI_1q32.2_chr1_209912778_209920825	L1FLI_1q32.2_chr1_209912778_209920825				UID-99
L1FLnI_1q32.2n	L1FLnI	L1FLnI	chr1	209972714	209982850	-	l1base	L1FLnI_1q32.2n_chr1_209972714_209982850	L1FLnI_1q32.2n_chr1_209972714_209982850				UID-6851
L1FLnI_1q32.2o	L1FLnI	L1FLnI	chr1	209989231	209998136	+	l1base	L1FLnI_1q32.2o_chr1_209989231_209998136	L1FLnI_1q32.2o_chr1_209989231_209998136				UID-7550
L1FLnI_1q32.2p	L1FLnI	L1FLnI	chr1	210881628	210892048	+	l1base	L1FLnI_1q32.2p_chr1_210881628_210892048	L1FLnI_1q32.2p_chr1_210881628_210892048				UID-7419
L1FLnI_1q32.2q	L1FLnI	L1FLnI	chr1	210922767	210932167	+	l1base	L1FLnI_1q32.2q_chr1_210922767_210932167	L1FLnI_1q32.2q_chr1_210922767_210932167				UID-6936
L1FLnI_1q32.2r	L1FLnI	L1FLnI	chr1	210922789	210932167	+	l1base	L1FLnI_1q32.2r_chr1_210922789_210932167	L1FLnI_1q32.2r_chr1_210922789_210932167				UID-6966
L1FLnI_1q32.2s	L1FLnI	L1FLnI	chr1	210953401	210963545	-	l1base	L1FLnI_1q32.2s_chr1_210953401_210963545	L1FLnI_1q32.2s_chr1_210953401_210963545				UID-7420
L1FLnI_1q32.2t	L1FLnI	L1FLnI	chr1	210981794	210991931	-	l1base	L1FLnI_1q32.2t_chr1_210981794_210991931	L1FLnI_1q32.2t_chr1_210981794_210991931				UID-6868
L1FLnI_1q32.2u	L1FLnI	L1FLnI	chr1	210992498	211002641	+	l1base	L1FLnI_1q32.2u_chr1_210992498_211002641	L1FLnI_1q32.2u_chr1_210992498_211002641				UID-7055
L1FLnI_1q32.3a	L1FLnI	L1FLnI	chr1	211401792	211411911	-	l1base	L1FLnI_1q32.3a_chr1_211401792_211411911	L1FLnI_1q32.3a_chr1_211401792_211411911				UID-7056
L1FLnI_1q32.3b	L1FLnI	L1FLnI	chr1	211449903	211460010	+	l1base	L1FLnI_1q32.3b_chr1_211449903_211460010	L1FLnI_1q32.3b_chr1_211449903_211460010				UID-7057
L1FLnI_1q32.3c	L1FLnI	L1FLnI	chr1	211449903	211459994	+	l1base	L1FLnI_1q32.3c_chr1_211449903_211459994	L1FLnI_1q32.3c_chr1_211449903_211459994				UID-7090
L1FLnI_1q32.3d	L1FLnI	L1FLnI	chr1	212051491	212060954	+	l1base	L1FLnI_1q32.3d_chr1_212051491_212060954	L1FLnI_1q32.3d_chr1_212051491_212060954				UID-7524
L1FLnI_1q32.3e	L1FLnI	L1FLnI	chr1	212386967	212397088	+	l1base	L1FLnI_1q32.3e_chr1_212386967_212397088	L1FLnI_1q32.3e_chr1_212386967_212397088				UID-7037
L1FLnI_1q32.3f	L1FLnI	L1FLnI	chr1	212654527	212664683	+	l1base	L1FLnI_1q32.3f_chr1_212654527_212664683	L1FLnI_1q32.3f_chr1_212654527_212664683				UID-6850
L1FLnI_1q32.3g	L1FLnI	L1FLnI	chr1	213210393	213220519	+	l1base	L1FLnI_1q32.3g_chr1_213210393_213220519	L1FLnI_1q32.3g_chr1_213210393_213220519				UID-6903
L1FLnI_1q32.3h	L1FLnI	L1FLnI	chr1	213628875	213637909	+	l1base	L1FLnI_1q32.3h_chr1_213628875_213637909	L1FLnI_1q32.3h_chr1_213628875_213637909				UID-7533
L1FLnI_1q32.3i	L1FLnI	L1FLnI	chr1	213698412	213707605	-	l1base	L1FLnI_1q32.3i_chr1_213698412_213707605	L1FLnI_1q32.3i_chr1_213698412_213707605				UID-7262
L1FLnI_1q32.3j	L1FLnI	L1FLnI	chr1	213706047	213716468	-	l1base	L1FLnI_1q32.3j_chr1_213706047_213716468	L1FLnI_1q32.3j_chr1_213706047_213716468				UID-7159
L1FLnI_1q32.3k	L1FLnI	L1FLnI	chr1	214089678	214099070	+	l1base	L1FLnI_1q32.3k_chr1_214089678_214099070	L1FLnI_1q32.3k_chr1_214089678_214099070				UID-7278
L1FLnI_1q41a	L1FLnI	L1FLnI	chr1	214721195	214731605	-	l1base	L1FLnI_1q41a_chr1_214721195_214731605	L1FLnI_1q41a_chr1_214721195_214731605				UID-7155
L1FLnI_1q41b	L1FLnI	L1FLnI	chr1	215175829	215186701	-	l1base	L1FLnI_1q41b_chr1_215175829_215186701	L1FLnI_1q41b_chr1_215175829_215186701				UID-7201
L1FLnI_1q41c	L1FLnI	L1FLnI	chr1	215177243	215186701	-	l1base	L1FLnI_1q41c_chr1_215177243_215186701	L1FLnI_1q41c_chr1_215177243_215186701				UID-7211
L1FLnI_1q41d	L1FLnI	L1FLnI	chr1	215375935	215386467	+	l1base	L1FLnI_1q41d_chr1_215375935_215386467	L1FLnI_1q41d_chr1_215375935_215386467				UID-7256
L1FLnI_1q41e	L1FLnI	L1FLnI	chr1	215426655	215437110	-	l1base	L1FLnI_1q41e_chr1_215426655_215437110	L1FLnI_1q41e_chr1_215426655_215437110				UID-7143
L1FLnI_1q41f	L1FLnI	L1FLnI	chr1	215426655	215436686	-	l1base	L1FLnI_1q41f_chr1_215426655_215436686	L1FLnI_1q41f_chr1_215426655_215436686				UID-7172
L1FLnI_1q41g	L1FLnI	L1FLnI	chr1	215528703	215538871	+	l1base	L1FLnI_1q41g_chr1_215528703_215538871	L1FLnI_1q41g_chr1_215528703_215538871				UID-7065
L1FLnI_1q41h	L1FLnI	L1FLnI	chr1	215697331	215707769	-	l1base	L1FLnI_1q41h_chr1_215697331_215707769	L1FLnI_1q41h_chr1_215697331_215707769				UID-7144
L1FLnI_1q41i	L1FLnI	L1FLnI	chr1	216482147	216492114	+	l1base	L1FLnI_1q41i_chr1_216482147_216492114	L1FLnI_1q41i_chr1_216482147_216492114				UID-7355
L1FLnI_1q41j	L1FLnI	L1FLnI	chr1	217140868	217151250	+	l1base	L1FLnI_1q41j_chr1_217140868_217151250	L1FLnI_1q41j_chr1_217140868_217151250				UID-6995
L1FLnI_1q41k	L1FLnI	L1FLnI	chr1	217375873	217386328	+	l1base	L1FLnI_1q41k_chr1_217375873_217386328	L1FLnI_1q41k_chr1_217375873_217386328				UID-7170
L1FLnI_1q41l	L1FLnI	L1FLnI	chr1	217689994	217700023	-	l1base	L1FLnI_1q41l_chr1_217689994_217700023	L1FLnI_1q41l_chr1_217689994_217700023				UID-7367
L1FLnI_1q41m	L1FLnI	L1FLnI	chr1	218008729	218018752	-	l1base	L1FLnI_1q41m_chr1_218008729_218018752	L1FLnI_1q41m_chr1_218008729_218018752				UID-6678
L1FLnI_1q41n	L1FLnI	L1FLnI	chr1	218627314	218637734	-	l1base	L1FLnI_1q41n_chr1_218627314_218637734	L1FLnI_1q41n_chr1_218627314_218637734				UID-7386
L1FLnI_1q41o	L1FLnI	L1FLnI	chr1	218627314	218636475	-	l1base	L1FLnI_1q41o_chr1_218627314_218636475	L1FLnI_1q41o_chr1_218627314_218636475				UID-7392
L1FLnI_1q41p	L1FLnI	L1FLnI	chr1	219084952	219095263	+	l1base	L1FLnI_1q41p_chr1_219084952_219095263	L1FLnI_1q41p_chr1_219084952_219095263				UID-7483
L1FLnI_1q41q	L1FLnI	L1FLnI	chr1	219250064	219258564	-	l1base	L1FLnI_1q41q_chr1_219250064_219258564	L1FLnI_1q41q_chr1_219250064_219258564				UID-7542
L1FLnI_1q41r	L1FLnI	L1FLnI	chr1	219638315	219647045	+	l1base	L1FLnI_1q41r_chr1_219638315_219647045	L1FLnI_1q41r_chr1_219638315_219647045				UID-7226
L1FLnI_1q41s	L1FLnI	L1FLnI	chr1	219835832	219846007	+	l1base	L1FLnI_1q41s_chr1_219835832_219846007	L1FLnI_1q41s_chr1_219835832_219846007				UID-6734
L1FLnI_1q41t	L1FLnI	L1FLnI	chr1	219842797	219853500	+	l1base	L1FLnI_1q41t_chr1_219842797_219853500	L1FLnI_1q41t_chr1_219842797_219853500				UID-6944
L1FLnI_1q41u	L1FLnI	L1FLnI	chr1	219842797	219853069	+	l1base	L1FLnI_1q41u_chr1_219842797_219853069	L1FLnI_1q41u_chr1_219842797_219853069				UID-7183
L1FLnI_1q41v	L1FLnI	L1FLnI	chr1	219853439	219862253	-	l1base	L1FLnI_1q41v_chr1_219853439_219862253	L1FLnI_1q41v_chr1_219853439_219862253				UID-7435
L1FLnI_1q41w	L1FLnI	L1FLnI	chr1	219860072	219870095	+	l1base	L1FLnI_1q41w_chr1_219860072_219870095	L1FLnI_1q41w_chr1_219860072_219870095				UID-6735
L1FLnI_1q41x	L1FLnI	L1FLnI	chr1	219883838	219893336	+	l1base	L1FLnI_1q41x_chr1_219883838_219893336	L1FLnI_1q41x_chr1_219883838_219893336				UID-6867
L1FLnI_1q41y	L1FLnI	L1FLnI	chr1	220605015	220615192	-	l1base	L1FLnI_1q41y_chr1_220605015_220615192	L1FLnI_1q41y_chr1_220605015_220615192				UID-7421
L1FLnI_1q41z	L1FLnI	L1FLnI	chr1	220605022	220615192	-	l1base	L1FLnI_1q41z_chr1_220605022_220615192	L1FLnI_1q41z_chr1_220605022_220615192				UID-7480
L1FLnI_1q41aa	L1FLnI	L1FLnI	chr1	220638114	220648562	+	l1base	L1FLnI_1q41aa_chr1_220638114_220648562	L1FLnI_1q41aa_chr1_220638114_220648562				UID-6978
L1FLnI_1q41ba	L1FLnI	L1FLnI	chr1	220738746	220747332	-	l1base	L1FLnI_1q41ba_chr1_220738746_220747332	L1FLnI_1q41ba_chr1_220738746_220747332				UID-7250
L1FLnI_1q41ca	L1FLnI	L1FLnI	chr1	220858289	220867896	-	l1base	L1FLnI_1q41ca_chr1_220858289_220867896	L1FLnI_1q41ca_chr1_220858289_220867896				UID-7120
L1FLnI_1q41da	L1FLnI	L1FLnI	chr1	221043634	221054054	+	l1base	L1FLnI_1q41da_chr1_221043634_221054054	L1FLnI_1q41da_chr1_221043634_221054054				UID-7107
L1FLnI_1q41ea	L1FLnI	L1FLnI	chr1	221256955	221267115	-	l1base	L1FLnI_1q41ea_chr1_221256955_221267115	L1FLnI_1q41ea_chr1_221256955_221267115				UID-7021
L1FLnI_1q41fa	L1FLnI	L1FLnI	chr1	221382566	221392708	-	l1base	L1FLnI_1q41fa_chr1_221382566_221392708	L1FLnI_1q41fa_chr1_221382566_221392708				UID-7022
