locus	category	family	chrom	start	end	strand	source	gene_id	transcript_id	repFamily	repName	intModel	l1base_id
ERV316A3_10q11.23a	oneside	oneside	chr10	49560163	49561809	+	rmsk	ERV316A3_10q11.23a	ERV316A3_10q11.23a	ERVL	LTR16	ERV3-16A3_I-int	
ERVLB4_10q11.23a	internal	internal	chr10	49562050	49564929	-	rmsk	ERVLB4_10q11.23a	ERVLB4_10q11.23a	ERVL	ERVL-B4-int	ERVL-B4-int	
MER4B_10q11.23	prototype	prototype	chr10	49790561	49796780	-	rmsk	MER4B_10q11.23	MER4B_10q11.23	ERV1	MER4B	MER4B-int	
ERV316A3_10q11.23b	oneside	oneside	chr10	50159947	50162451	+	rmsk	ERV316A3_10q11.23b	ERV316A3_10q11.23b	ERVL	LTR16B1	ERV3-16A3_I-int	
ERV316A3_10q11.23c	oneside	oneside	chr10	50777832	50780339	-	rmsk	ERV316A3_10q11.23c	ERV316A3_10q11.23c	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVLB4_10q11.23b	internal	internal	chr10	50953059	50954697	-	rmsk	ERVLB4_10q11.23b	ERVLB4_10q11.23b	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVL_10q21.1a	prototype	prototype	chr10	51406790	51410669	-	rmsk	HERVL_10q21.1a	HERVL_10q21.1a	ERVL	MLT2A1	HERVL-int	
HERVH_10q21.1a	prototype	prototype	chr10	52033757	52039561	-	rmsk	HERVH_10q21.1a	HERVH_10q21.1a	ERV1	LTR7	HERVH-int	
HERVS71_10q21.1	prototype	prototype	chr10	52946389	52956110	-	rmsk	HERVS71_10q21.1	HERVS71_10q21.1	ERV1	LTR6A	HERVS71-int	
HERV30_10q21.1	prototype	prototype	chr10	53025174	53030661	-	rmsk	HERV30_10q21.1	HERV30_10q21.1	ERV1	LTR30	HERV30-int	
ERV316A3_10q21.1a	internal	internal	chr10	53184226	53190464	-	rmsk	ERV316A3_10q21.1a	ERV316A3_10q21.1a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HML3_10q21.1	prototype	prototype	chr10	53335597	53342907	-	rmsk	HML3_10q21.1	HML3_10q21.1	ERVK	MER9a2	HERVK9-int	
HERVH_10q21.1b	oneside	oneside	chr10	53492723	53493946	-	rmsk	HERVH_10q21.1b	HERVH_10q21.1b	ERV1	LTR7	HERVH-int	
HERVH_10q21.1c	oneside	oneside	chr10	53500029	53504727	-	rmsk	HERVH_10q21.1c	HERVH_10q21.1c	ERV1	HERVH-int	HERVH-int	
HERVL40_10q21.1	internal	internal	chr10	53786677	53788540	-	rmsk	HERVL40_10q21.1	HERVL40_10q21.1	ERVL	HERVL40-int	HERVL40-int	
HERVL_10q21.1b	oneside	oneside	chr10	54102316	54105755	-	rmsk	HERVL_10q21.1b	HERVL_10q21.1b	ERVL	HERVL-int	HERVL-int	
HERVH_10q21.1d	prototype	prototype	chr10	54166676	54172501	+	rmsk	HERVH_10q21.1d	HERVH_10q21.1d	ERV1	LTR7	HERVH-int	
ERVLE_10q21.1a	internal	internal	chr10	54388165	54389351	-	rmsk	ERVLE_10q21.1a	ERVLE_10q21.1a	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_10q21.1b	internal	internal	chr10	54510198	54511128	+	rmsk	ERVLE_10q21.1b	ERVLE_10q21.1b	ERVL	ERVL-E-int	ERVL-E-int	
HUERSP2_10q21.1	prototype	prototype	chr10	55262253	55267089	+	rmsk	HUERSP2_10q21.1	HUERSP2_10q21.1	ERV1	LTR1	HUERS-P2-int	
ERVLB4_10q21.1a	oneside	oneside	chr10	55302407	55303569	-	rmsk	ERVLB4_10q21.1a	ERVLB4_10q21.1a	ERVL	MLT2D	ERVL-B4-int	
ERV316A3_10q21.1b	internal	internal	chr10	55557450	55558494	+	rmsk	ERV316A3_10q21.1b	ERV316A3_10q21.1b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERV316A3_10q21.1c	internal	internal	chr10	55712206	55714124	-	rmsk	ERV316A3_10q21.1c	ERV316A3_10q21.1c	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVL74_10q21.1	oneside	oneside	chr10	55818625	55826019	+	rmsk	HERVL74_10q21.1	HERVL74_10q21.1	ERVL	MER74C	HERVL74-int	
HERVH_10q21.1e	unknown	unknown	chr10	55971512	55978521	+	rmsk	HERVH_10q21.1e	HERVH_10q21.1e	ERV1	LTR7	HERVH-int	
ERVLE_10q21.1c	internal	internal	chr10	56056954	56057690	-	rmsk	ERVLE_10q21.1c	ERVLE_10q21.1c	ERVL	ERVL-E-int	ERVL-E-int	
ERVLB4_10q21.1b	oneside	oneside	chr10	56422138	56426878	+	rmsk	ERVLB4_10q21.1b	ERVLB4_10q21.1b	ERVL	ERVL-B4-int	ERVL-B4-int	
ERV316A3_10q21.1d	oneside	oneside	chr10	56560477	56563122	+	rmsk	ERV316A3_10q21.1d	ERV316A3_10q21.1d	ERVL	LTR16	ERV3-16A3_I-int	
HERV9_10q21.1a	oneside	oneside	chr10	56572703	56576045	-	rmsk	HERV9_10q21.1a	HERV9_10q21.1a	ERV1	LTR12	HERV9-int	
LTR57_10q21.1	prototype	prototype	chr10	56623935	56629208	-	rmsk	LTR57_10q21.1	LTR57_10q21.1	ERVL	LTR57	LTR57-int	
ERV316A3_10q21.1e	oneside	oneside	chr10	56967253	56969230	-	rmsk	ERV316A3_10q21.1e	ERV316A3_10q21.1e	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVL18_10q21.1a	prototype	prototype	chr10	57014854	57018042	+	rmsk	HERVL18_10q21.1a	HERVL18_10q21.1a	ERVL	LTR18B	HERVL18-int	
HERVL_10q21.1c	prototype	prototype	chr10	57134851	57141583	+	rmsk	HERVL_10q21.1c	HERVL_10q21.1c	ERVL	MLT2A1	HERVL-int	
HUERSP3_10q21.1	prototype	prototype	chr10	57338845	57345104	-	rmsk	HUERSP3_10q21.1	HUERSP3_10q21.1	ERV1	LTR9C	HUERS-P3-int	
ERV316A3_10q21.1f	internal	internal	chr10	57406206	57407667	-	rmsk	ERV316A3_10q21.1f	ERV316A3_10q21.1f	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HUERSP3B_10q21.1a	prototype	prototype	chr10	57574785	57581311	-	rmsk	HUERSP3B_10q21.1a	HUERSP3B_10q21.1a	ERV1	LTR9	HUERS-P3b-int	
HUERSP3B_10q21.1b	prototype	prototype	chr10	57788071	57795666	+	rmsk	HUERSP3B_10q21.1b	HUERSP3B_10q21.1b	ERV1	LTR9	HUERS-P3b-int	
HERVL18_10q21.1b	oneside	oneside	chr10	57816710	57819018	+	rmsk	HERVL18_10q21.1b	HERVL18_10q21.1b	ERVL	HERVL18-int	HERVL18-int	
HERV9_10q21.1b	prototype	prototype	chr10	57832365	57842204	+	rmsk	HERV9_10q21.1b	HERV9_10q21.1b	ERV1	LTR12	HERV9-int	
ERV316A3_10q21.1g	oneside	oneside	chr10	58415047	58416306	-	rmsk	ERV316A3_10q21.1g	ERV316A3_10q21.1g	ERVL	ERV3-16A3_LTR	ERV3-16A3_I-int	
HERVL18_10q21.1c	prototype	prototype	chr10	58615322	58618645	+	rmsk	HERVL18_10q21.1c	HERVL18_10q21.1c	ERVL	LTR18A	HERVL18-int	
HERVH_10q21.1f	prototype	prototype	chr10	58860995	58867331	-	rmsk	HERVH_10q21.1f	HERVH_10q21.1f	ERV1	LTR7	HERVH-int	
ERV316A3_10q21.1h	internal	internal	chr10	59096313	59096864	-	rmsk	ERV316A3_10q21.1h	ERV316A3_10q21.1h	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HARLEQUIN_10q21.2a	prototype	prototype	chr10	59726526	59734042	-	rmsk	HARLEQUIN_10q21.2a	HARLEQUIN_10q21.2a	ERV1	LTR2	Harlequin-int	
HARLEQUIN_10q21.2b	oneside	oneside	chr10	59765313	59771489	-	rmsk	HARLEQUIN_10q21.2b	HARLEQUIN_10q21.2b	ERV1	Harlequin-int	Harlequin-int	
HERVW_10q21.2a	oneside	oneside	chr10	61033703	61035784	-	rmsk	HERVW_10q21.2a	HERVW_10q21.2a	ERV1	LTR17	HERV17-int	
HERVW_10q21.2b	oneside	oneside	chr10	61035862	61039913	-	rmsk	HERVW_10q21.2b	HERVW_10q21.2b	ERV1	HERV17-int	HERV17-int	
MER4_10q21.2a	internal	internal	chr10	61230768	61233752	+	rmsk	MER4_10q21.2a	MER4_10q21.2a	ERV1	MER4-int	MER4-int	
MER4_10q21.2b	oneside	oneside	chr10	61233787	61235423	+	rmsk	MER4_10q21.2b	MER4_10q21.2b	ERV1	MER4-int	MER4-int	
ERV316A3_10q21.2a	oneside	oneside	chr10	61241817	61245921	-	rmsk	ERV316A3_10q21.2a	ERV316A3_10q21.2a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
PABLB_10q21.2	internal	internal	chr10	61541360	61547801	+	rmsk	PABLB_10q21.2	PABLB_10q21.2	ERV1	PABL_B-int	PABL_B-int	
HERVL_10q21.2	oneside	oneside	chr10	61565588	61571867	-	rmsk	HERVL_10q21.2	HERVL_10q21.2	ERVL	MLT2A1	HERVL-int	
ERV316A3_10q21.2b	internal	internal	chr10	61803476	61805156	-	rmsk	ERV316A3_10q21.2b	ERV316A3_10q21.2b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVLB4_10q21.2	oneside	oneside	chr10	61805154	61807714	+	rmsk	ERVLB4_10q21.2	ERVLB4_10q21.2	ERVL	ERVL-B4-int	ERVL-B4-int	
MER41_10q21.2	prototype	prototype	chr10	62339890	62344894	-	rmsk	MER41_10q21.2	MER41_10q21.2	ERV1	MER41B	MER41-int	
ERVL_10q21.2	oneside	oneside	chr10	62356338	62360585	+	rmsk	ERVL_10q21.2	ERVL_10q21.2	ERVL	ERVL-int	ERVL-int	
ERVLE_10q21.2	internal	internal	chr10	62421204	62423037	+	rmsk	ERVLE_10q21.2	ERVLE_10q21.2	ERVL	ERVL-E-int	ERVL-E-int	
MER4B_10q21.3	internal	internal	chr10	63366574	63368220	+	rmsk	MER4B_10q21.3	MER4B_10q21.3	ERV1	MER4B-int	MER4B-int	
HML3_10q21.3	oneside	oneside	chr10	63847430	63851681	+	rmsk	HML3_10q21.3	HML3_10q21.3	ERVK	MER9a2	HERVK9-int	
HERVFRD_10q21.3	prototype	prototype	chr10	63985474	63991294	+	rmsk	HERVFRD_10q21.3	HERVFRD_10q21.3	ERV1	MER50	MER50-int	
ERV316A3_10q21.3	oneside	oneside	chr10	64387510	64388470	-	rmsk	ERV316A3_10q21.3	ERV316A3_10q21.3	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERV9_10q21.3	oneside	oneside	chr10	64779896	64785347	-	rmsk	HERV9_10q21.3	HERV9_10q21.3	ERV1	HERV9-int	HERV9-int	
ERVLB4_10q21.3a	oneside	oneside	chr10	64801100	64804283	-	rmsk	ERVLB4_10q21.3a	ERVLB4_10q21.3a	ERVL	MLT2B1	ERVL-B4-int	
ERVLB4_10q21.3b	oneside	oneside	chr10	64810969	64813272	-	rmsk	ERVLB4_10q21.3b	ERVLB4_10q21.3b	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVL_10q21.3a	oneside	oneside	chr10	64888022	64893215	+	rmsk	HERVL_10q21.3a	HERVL_10q21.3a	ERVL	HERVL-int	HERVL-int	
ERVLE_10q21.3a	internal	internal	chr10	64998282	64999946	+	rmsk	ERVLE_10q21.3a	ERVLE_10q21.3a	ERVL	ERVL-E-int	ERVL-E-int	
ERVLB4_10q21.3c	internal	internal	chr10	65094070	65095497	+	rmsk	ERVLB4_10q21.3c	ERVLB4_10q21.3c	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVK11_10q21.3	oneside	oneside	chr10	65105943	65112846	-	rmsk	HERVK11_10q21.3	HERVK11_10q21.3	ERVK	MER11C	HERVK11-int	
ERVLB4_10q21.3d	prototype	prototype	chr10	65407324	65412620	+	rmsk	ERVLB4_10q21.3d	ERVLB4_10q21.3d	ERVL	MLT2D	ERVL-B4-int	
HERVL_10q21.3b	prototype	prototype	chr10	65503563	65509682	-	rmsk	HERVL_10q21.3b	HERVL_10q21.3b	ERVL	MLT2A2	HERVL-int	
MER61_10q21.3	oneside	oneside	chr10	65570387	65573112	+	rmsk	MER61_10q21.3	MER61_10q21.3	ERV1	MER61A	MER61-int	
LTR57_10q21.3	internal	internal	chr10	65662541	65664180	+	rmsk	LTR57_10q21.3	LTR57_10q21.3	ERVL	LTR57-int	LTR57-int	
ERVLB4_10q21.3e	prototype	prototype	chr10	65740034	65743215	-	rmsk	ERVLB4_10q21.3e	ERVLB4_10q21.3e	ERVL	MLT2B1	ERVL-B4-int	
HARLEQUIN_10q21.3	oneside	oneside	chr10	67157300	67159393	+	rmsk	HARLEQUIN_10q21.3	HARLEQUIN_10q21.3	ERV1	Harlequin-int	Harlequin-int	
ERVLE_10q21.3b	internal	internal	chr10	67296213	67297896	-	rmsk	ERVLE_10q21.3b	ERVLE_10q21.3b	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_10q21.3c	internal	internal	chr10	67298199	67299702	-	rmsk	ERVLE_10q21.3c	ERVLE_10q21.3c	ERVL	ERVL-E-int	ERVL-E-int	
ERVLB4_10q21.3f	internal	internal	chr10	67300265	67302806	-	rmsk	ERVLB4_10q21.3f	ERVLB4_10q21.3f	ERVL	ERVL-B4-int	ERVL-B4-int	
ERVLE_10q21.3d	internal	internal	chr10	67393090	67394301	+	rmsk	ERVLE_10q21.3d	ERVLE_10q21.3d	ERVL	ERVL-E-int	ERVL-E-int	
HML3_10q22.1	prototype	prototype	chr10	68861092	68868584	-	rmsk	HML3_10q22.1	HML3_10q22.1	ERVK	MER9a3	HERVK9-int	
ERV316A3_10q22.1a	prototype	prototype	chr10	69105107	69112780	+	rmsk	ERV316A3_10q22.1a	ERV316A3_10q22.1a	ERVL	LTR16A	ERV3-16A3_I-int	
ERV316A3_10q22.1b	oneside	oneside	chr10	69585879	69587677	+	rmsk	ERV316A3_10q22.1b	ERV316A3_10q22.1b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVL18_10q22.1	prototype	prototype	chr10	70648593	70652094	+	rmsk	HERVL18_10q22.1	HERVL18_10q22.1	ERVL	LTR18A	HERVL18-int	
HERVL_10q22.1	prototype	prototype	chr10	71016728	71023071	-	rmsk	HERVL_10q22.1	HERVL_10q22.1	ERVL	MLT2A1	HERVL-int	
ERVLE_10q22.1	internal	internal	chr10	71141729	71143479	-	rmsk	ERVLE_10q22.1	ERVLE_10q22.1	ERVL	ERVL-E-int	ERVL-E-int	
PABLA_10q22.1	internal	internal	chr10	71916717	71919974	-	rmsk	PABLA_10q22.1	PABLA_10q22.1	ERV1	PABL_A-int	PABL_A-int	
HARLEQUIN_10q22.1	prototype	prototype	chr10	71939378	71946508	+	rmsk	HARLEQUIN_10q22.1	HARLEQUIN_10q22.1	ERV1	LTR2	Harlequin-int	
HERVFH21_10q22.1a	oneside	oneside	chr10	71949058	71955165	-	rmsk	HERVFH21_10q22.1a	HERVFH21_10q22.1a	ERV1	LTR21A	HERVFH21-int	
HML1_10q22.1	oneside	oneside	chr10	71955167	71961407	+	rmsk	HML1_10q22.1	HML1_10q22.1	ERVK	LTR14B	HERVK14-int	
HERVFH21_10q22.1b	oneside	oneside	chr10	71961542	71963199	-	rmsk	HERVFH21_10q22.1b	HERVFH21_10q22.1b	ERV1	HERVFH21-int	HERVFH21-int	
MER4_10q22.2	oneside	oneside	chr10	74773653	74775645	-	rmsk	MER4_10q22.2	MER4_10q22.2	ERV1	MER4A1	MER4-int	
PRIMA41_10q22.2	prototype	prototype	chr10	74775646	74783112	+	rmsk	PRIMA41_10q22.2	PRIMA41_10q22.2	ERV1	MER41C	PRIMA41-int	
HERVH_10q22.3a	prototype	prototype	chr10	76818221	76823736	+	rmsk	HERVH_10q22.3a	HERVH_10q22.3a	ERV1	LTR7Y	HERVH-int	
ERVLE_10q22.3	internal	internal	chr10	77741804	77742493	-	rmsk	ERVLE_10q22.3	ERVLE_10q22.3	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_10q22.3a	prototype	prototype	chr10	78150486	78158609	-	rmsk	ERV316A3_10q22.3a	ERV316A3_10q22.3a	ERVL	LTR16A1	ERV3-16A3_I-int	
ERVL_10q22.3	internal	internal	chr10	78638226	78639281	-	rmsk	ERVL_10q22.3	ERVL_10q22.3	ERVL	ERVL-int	ERVL-int	
ERV316A3_10q22.3b	prototype	prototype	chr10	78822312	78828476	-	rmsk	ERV316A3_10q22.3b	ERV316A3_10q22.3b	ERVL	LTR16	ERV3-16A3_I-int	
ERV316A3_10q22.3c	prototype	prototype	chr10	79319465	79322018	+	rmsk	ERV316A3_10q22.3c	ERV316A3_10q22.3c	ERVL	LTR16A1	ERV3-16A3_I-int	
HUERSP2_10q22.3	internal	internal	chr10	79603804	79604152	-	rmsk	HUERSP2_10q22.3	HUERSP2_10q22.3	ERV1	HUERS-P2-int	HUERS-P2-int	
ERVLB4_10q22.3a	oneside	oneside	chr10	79636240	79637627	-	rmsk	ERVLB4_10q22.3a	ERVLB4_10q22.3a	ERVL	MLT2B4	ERVL-B4-int	
ERV316A3_10q22.3d	oneside	oneside	chr10	79754822	79756129	-	rmsk	ERV316A3_10q22.3d	ERV316A3_10q22.3d	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVH_10q22.3b	internal	internal	chr10	79963908	79965544	+	rmsk	HERVH_10q22.3b	HERVH_10q22.3b	ERV1	HERVH-int	HERVH-int	
ERVLB4_10q22.3b	prototype	prototype	chr10	80019187	80020843	+	rmsk	ERVLB4_10q22.3b	ERVLB4_10q22.3b	ERVL	MLT2C1	ERVL-B4-int	
ERVLB4_10q22.3c	prototype	prototype	chr10	80035382	80037084	+	rmsk	ERVLB4_10q22.3c	ERVLB4_10q22.3c	ERVL	MLT2C2	ERVL-B4-int	
MER4B_10q22.3	prototype	prototype	chr10	80062283	80073050	-	rmsk	MER4B_10q22.3	MER4B_10q22.3	ERV1	MER4D1	MER4B-int	
LTR57_10q22.3	internal	internal	chr10	80069101	80070478	-	rmsk	LTR57_10q22.3	LTR57_10q22.3	ERVL	LTR57-int	LTR57-int	
MER4_10q22.3	internal	internal	chr10	80069336	80070878	-	rmsk	MER4_10q22.3	MER4_10q22.3	ERV1	MER4-int	MER4-int	
HML1_10q22.3	oneside	oneside	chr10	80105622	80109090	+	rmsk	HML1_10q22.3	HML1_10q22.3	ERVK	HERVK14-int	HERVK14-int	
HERVI_10q23.1	prototype	prototype	chr10	80738638	80748037	+	rmsk	HERVI_10q23.1	HERVI_10q23.1	ERV1	LTR10D	HERVI-int	
HUERSP1_10q23.1a	oneside	oneside	chr10	80949111	80951151	-	rmsk	HUERSP1_10q23.1a	HUERSP1_10q23.1a	ERV1	HUERS-P1-int	HUERS-P1-int	
MER61_10q23.1	prototype	prototype	chr10	80952403	80955739	-	rmsk	MER61_10q23.1	MER61_10q23.1	ERV1	MER61A	MER61-int	
ERVLB4_10q23.1a	internal	internal	chr10	80970252	80971746	-	rmsk	ERVLB4_10q23.1a	ERVLB4_10q23.1a	ERVL	ERVL-B4-int	ERVL-B4-int	
ERVLE_10q23.1a	internal	internal	chr10	81063277	81066196	-	rmsk	ERVLE_10q23.1a	ERVLE_10q23.1a	ERVL	ERVL-E-int	ERVL-E-int	
MER4B_10q23.1a	prototype	prototype	chr10	81191959	81197546	+	rmsk	MER4B_10q23.1a	MER4B_10q23.1a	ERV1	MER4D	MER4B-int	
HERVL_10q23.1a	oneside	oneside	chr10	81204013	81205218	+	rmsk	HERVL_10q23.1a	HERVL_10q23.1a	ERVL	MLT2A2	HERVL-int	
ERVLB4_10q23.1b	internal	internal	chr10	81205214	81207162	+	rmsk	ERVLB4_10q23.1b	ERVLB4_10q23.1b	ERVL	ERVL-B4-int	ERVL-B4-int	
PABLB_10q23.1	internal	internal	chr10	81527951	81528681	+	rmsk	PABLB_10q23.1	PABLB_10q23.1	ERV1	PABL_B-int	PABL_B-int	
PRIMA41_10q23.1	internal	internal	chr10	81528685	81530338	+	rmsk	PRIMA41_10q23.1	PRIMA41_10q23.1	ERV1	PRIMA41-int	PRIMA41-int	
HERVH_10q23.1	prototype	prototype	chr10	83057508	83063365	+	rmsk	HERVH_10q23.1	HERVH_10q23.1	ERV1	LTR7	HERVH-int	
ERV316A3_10q23.1a	oneside	oneside	chr10	83176955	83180068	+	rmsk	ERV316A3_10q23.1a	ERV316A3_10q23.1a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
MER101_10q23.1a	internal	internal	chr10	83437679	83439615	+	rmsk	MER101_10q23.1a	MER101_10q23.1a	ERV1	MER101-int	MER101-int	
ERVLE_10q23.1b	internal	internal	chr10	83644255	83646816	-	rmsk	ERVLE_10q23.1b	ERVLE_10q23.1b	ERVL	ERVL-E-int	ERVL-E-int	
MER4B_10q23.1b	internal	internal	chr10	83758994	83761173	-	rmsk	MER4B_10q23.1b	MER4B_10q23.1b	ERV1	MER4B-int	MER4B-int	
ERVLE_10q23.1c	internal	internal	chr10	83778434	83780024	-	rmsk	ERVLE_10q23.1c	ERVLE_10q23.1c	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_10q23.1d	internal	internal	chr10	83803878	83805657	+	rmsk	ERVLE_10q23.1d	ERVLE_10q23.1d	ERVL	ERVL-E-int	ERVL-E-int	
HERVL_10q23.1b	prototype	prototype	chr10	83971193	83977779	-	rmsk	HERVL_10q23.1b	HERVL_10q23.1b	ERVL	MLT2A1	HERVL-int	
HERVEA_10q23.1	prototype	prototype	chr10	84108445	84117193	+	rmsk	HERVEA_10q23.1	HERVEA_10q23.1	ERV1	LTR2	HERVE_a-int	
HERVIP10FH_10q23.1	prototype	prototype	chr10	84118548	84126791	-	rmsk	HERVIP10FH_10q23.1	HERVIP10FH_10q23.1	ERV1	LTR10F	HERVIP10FH-int	
ERVLE_10q23.1e	internal	internal	chr10	84132243	84132911	+	rmsk	ERVLE_10q23.1e	ERVLE_10q23.1e	ERVL	ERVL-E-int	ERVL-E-int	
HARLEQUIN_10q23.1	prototype	prototype	chr10	84167186	84172465	-	rmsk	HARLEQUIN_10q23.1	HARLEQUIN_10q23.1	ERV1	LTR2B	Harlequin-int	
HERVL_10q23.1c	oneside	oneside	chr10	84322907	84325017	+	rmsk	HERVL_10q23.1c	HERVL_10q23.1c	ERVL	HERVL-int	HERVL-int	
HERVW_10q23.1	prototype	prototype	chr10	84525371	84531069	-	rmsk	HERVW_10q23.1	HERVW_10q23.1	ERV1	LTR17	HERV17-int	
ERV316A3_10q23.1b	internal	internal	chr10	84723871	84724930	+	rmsk	ERV316A3_10q23.1b	ERV316A3_10q23.1b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HUERSP1_10q23.1b	prototype	prototype	chr10	84806901	84813575	-	rmsk	HUERSP1_10q23.1b	HUERSP1_10q23.1b	ERV1	LTR8	HUERS-P1-int	
HERVL_10q23.1d	oneside	oneside	chr10	84881635	84885694	-	rmsk	HERVL_10q23.1d	HERVL_10q23.1d	ERVL	MLT2A2	HERVL-int	
LTR57_10q23.1	internal	internal	chr10	85025297	85026618	+	rmsk	LTR57_10q23.1	LTR57_10q23.1	ERVL	LTR57-int	LTR57-int	
HERVL_10q23.1e	prototype	prototype	chr10	85029711	85036265	+	rmsk	HERVL_10q23.1e	HERVL_10q23.1e	ERVL	MLT2A1	HERVL-int	
MER41_10q23.1	prototype	prototype	chr10	85184306	85190827	-	rmsk	MER41_10q23.1	MER41_10q23.1	ERV1	MER41A	MER41-int	
ERVLE_10q23.1f	internal	internal	chr10	85461704	85462485	-	rmsk	ERVLE_10q23.1f	ERVLE_10q23.1f	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_10q23.1g	internal	internal	chr10	85510511	85511904	+	rmsk	ERVLE_10q23.1g	ERVLE_10q23.1g	ERVL	ERVL-E-int	ERVL-E-int	
MER101_10q23.1b	internal	internal	chr10	85534390	85536387	-	rmsk	MER101_10q23.1b	MER101_10q23.1b	ERV1	MER101-int	MER101-int	
ERVLE_10q23.1h	internal	internal	chr10	86011630	86014581	+	rmsk	ERVLE_10q23.1h	ERVLE_10q23.1h	ERVL	ERVL-E-int	ERVL-E-int	
HUERSP3B_10q23.1	oneside	oneside	chr10	86029348	86031163	+	rmsk	HUERSP3B_10q23.1	HUERSP3B_10q23.1	ERV1	HUERS-P3b-int	HUERS-P3b-int	
ERVLB4_10q23.1c	oneside	oneside	chr10	86096451	86097617	+	rmsk	ERVLB4_10q23.1c	ERVLB4_10q23.1c	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVH_10q23.2a	prototype	prototype	chr10	86561238	86566658	-	rmsk	HERVH_10q23.2a	HERVH_10q23.2a	ERV1	LTR7B	HERVH-int	
HERVH_10q23.2b	oneside	oneside	chr10	86864087	86865600	+	rmsk	HERVH_10q23.2b	HERVH_10q23.2b	ERV1	HERVH-int	HERVH-int	
MER4_10q23.2	oneside	oneside	chr10	87031711	87033478	-	rmsk	MER4_10q23.2	MER4_10q23.2	ERV1	MER4-int	MER4-int	
ERV316A3_10q23.2a	oneside	oneside	chr10	87276938	87278337	-	rmsk	ERV316A3_10q23.2a	ERV316A3_10q23.2a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERV316A3_10q23.2b	oneside	oneside	chr10	87459637	87460944	+	rmsk	ERV316A3_10q23.2b	ERV316A3_10q23.2b	ERVL	LTR16A1	ERV3-16A3_I-int	
HERVL_10q23.2	prototype	prototype	chr10	87634539	87641235	-	rmsk	HERVL_10q23.2	HERVL_10q23.2	ERVL	MLT2B3	HERVL-int	
MER4_10q23.31a	prototype	prototype	chr10	87796235	87803793	+	rmsk	MER4_10q23.31a	MER4_10q23.31a	ERV1	MER4A1	MER4-int	
ERV316A3_10q23.31a	oneside	oneside	chr10	88452348	88453612	+	rmsk	ERV316A3_10q23.31a	ERV316A3_10q23.31a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERV316A3_10q23.31b	oneside	oneside	chr10	88592391	88593627	-	rmsk	ERV316A3_10q23.31b	ERV316A3_10q23.31b	ERVL	LTR16A1	ERV3-16A3_I-int	
ERVLE_10q23.31a	internal	internal	chr10	89270016	89271779	+	rmsk	ERVLE_10q23.31a	ERVLE_10q23.31a	ERVL	ERVL-E-int	ERVL-E-int	
HERVH_10q23.31a	prototype	prototype	chr10	89284720	89290887	+	rmsk	HERVH_10q23.31a	HERVH_10q23.31a	ERV1	LTR7	HERVH-int	
ERVLB4_10q23.31a	internal	internal	chr10	89872757	89875690	-	rmsk	ERVLB4_10q23.31a	ERVLB4_10q23.31a	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVH_10q23.31b	prototype	prototype	chr10	90081018	90086792	-	rmsk	HERVH_10q23.31b	HERVH_10q23.31b	ERV1	LTR7	HERVH-int	
MER4_10q23.31b	oneside	oneside	chr10	90087053	90092706	+	rmsk	MER4_10q23.31b	MER4_10q23.31b	ERV1	MER4-int	MER4-int	
HUERSP3B_10q23.31	prototype	prototype	chr10	90135631	90140036	+	rmsk	HUERSP3B_10q23.31	HUERSP3B_10q23.31	ERV1	LTR9B	HUERS-P3b-int	
HERVH_10q23.31c	prototype	prototype	chr10	90294983	90300722	+	rmsk	HERVH_10q23.31c	HERVH_10q23.31c	ERV1	LTR7Y	HERVH-int	
ERVLE_10q23.31b	internal	internal	chr10	90336973	90340646	+	rmsk	ERVLE_10q23.31b	ERVLE_10q23.31b	ERVL	ERVL-E-int	ERVL-E-int	
